Book_ID,Authors,Publication_Year,Title,title,language_code,average_rating,Ratings_Count,Total_Ratings,Text_Reviews,One_Star_Ratings,Two_Star_Ratings,Three_Star_Ratings,Four_Star_Ratings,Five_Star_Ratings
2984,Alison Goodman,2008.0,The Two Pearls of Wisdom,"Eon: Dragoneye Reborn (Eon, #1)",en-US,3.98,42802,47738,3935,1136,2572,9453,17390,17187
2985,E.L. Konigsburg,1996.0,The View from Saturday,The View from Saturday,,3.74,36803,38226,1748,1549,3151,9697,12950,10879
2986,"P.C. Cast, Kristin Cast",2012.0,Hidden,"Hidden (House of Night, #10)",en-US,3.98,38594,42232,1990,1161,2920,8997,11649,17505
2987,Rachel Hawkins,2012.0,Spell Bound,"Spell Bound (Hex Hall, #3)",eng,4.09,48116,50645,3799,596,2132,9995,17324,20598
2996,Kelley Armstrong,2011.0,The Gathering,"The Gathering (Darkness Rising, #1)",en-US,4.03,48722,50913,3153,736,2363,10676,17891,19247
2997,Richelle Mead,2013.0,The Fiery Heart,"The Fiery Heart (Bloodlines, #4)",eng,4.39,49513,53804,4920,310,1020,5935,16768,29771
3008,Sarah Ockler,2009.0,Twenty Boy Summer,Twenty Boy Summer,en-US,3.89,35435,36917,2485,956,2760,8749,11413,13039
3019,Robin McKinley,1984.0,Unknown,"The Hero and the Crown (Damar, #2)",eng,4.21,41796,44796,1887,629,1491,7002,14285,21389
3031,Alyson Noel,2011.0,Everlasting,"Everlasting (The Immortals, #6)",eng,3.92,38185,40766,1683,1655,3321,8402,10599,16789
3039,Lauren Oliver,2014.0,Panic,"Panic (Panic, #1)",eng,3.56,39875,43338,5879,1237,4436,14163,15632,7870
3044,"Angie Sage, Mark Zug",2008.0,Queste,"Queste (Septimus Heap, #4)",,4.04,40562,42070,925,637,1945,8785,14500,16203
3045,Sophie Kinsella,2015.0,Finding Audrey,Finding Audrey,eng,3.82,38226,43951,6643,863,2596,11241,18080,11171
3052,Cinda Williams Chima,2006.0,The Warrior Heir,"The Warrior Heir (The Heir Chronicles, #1)",en-US,3.95,40346,41907,2807,744,2310,9379,15418,14056
3063,Susan Cooper,1973.0,The Dark Is Rising,"The Dark Is Rising (The Dark is Rising, #2)",eng,4.07,39881,43237,1807,851,2090,8199,14295,17802
3083,L.J. Smith,2009.0,The Return: Nightfall,"Nightfall (The Vampire Diaries: The Return, #1)",en-US,3.57,40213,44297,1651,3057,5863,11610,10507,13260
3084,Jeanne DuPrau,2004.0,The People of Sparks,"The People of Sparks (Book of Ember, #2)",eng,3.65,40859,43334,3059,707,3659,14746,15372,8850
3089,Anthony Horowitz,2003.0,Eagle Strike,"Eagle Strike (Alex Rider, #4)",,4.11,37051,38844,1078,273,1342,7748,13891,15590
3095,Richelle Mead,2009.0,Vampire Academy Collection,"Vampire Academy Collection (Vampire Academy, #1-3)",,4.61,30166,30509,182,285,426,2082,5168,22548
3116,Beth Revis,2012.0,A Million Suns ,"A Million Suns (Across the Universe, #2)",eng,4.04,42620,45477,3824,891,2052,8715,16498,17321
3120,Lloyd Alexander,1968.0,The High King ,The High King (The Chronicles of Prydain #5),eng,4.26,41448,42870,897,443,837,6482,14622,20486
3121,Amy Plum,2011.0,Die for Me,"Die for Me (Revenants, #1)",eng,4.0,45756,48246,4319,1373,3235,9396,14472,19770
3132,Gail Carson Levine,2006.0,Fairest,Fairest,eng,3.86,50719,52327,3793,724,3372,13868,18728,15635
3138,L.M. Montgomery,1936.0,Anne of Windy Poplars,"Anne of Windy Poplars (Anne of Green Gables, #4)",,4.04,47657,52139,1346,469,2127,11712,18256,19575
3147,Brandon Sanderson,2013.0,The Rithmatist ,"The Rithmatist (The Rithmatist, #1)",eng,4.25,15977,36047,4864,156,652,4730,15170,15339
3154,John Flanagan,2007.0,Erak's Ransom,"Erak's Ransom (Ranger's Apprentice, #7)",eng,4.31,34286,38983,1188,295,816,5298,12753,19821
3157,John Flanagan,2009.0,Halt's Peril,"Halt's Peril (Ranger's Apprentice, #9)",eng,4.38,33782,37525,994,246,681,4358,11472,20768
3160,Gabrielle Zevin,2005.0,Elsewhere,Elsewhere,en-US,3.91,40906,43141,4669,954,3013,9711,14537,14926
3164,Holly Goldberg Sloan,2013.0,Counting by 7s,Counting by 7s,eng,4.16,33097,36886,5500,774,1229,5301,13720,15862
3165,Claudia Gray,2010.0,Unknown,"Hourglass (Evernight, #3)",eng,3.8,38662,40594,1376,1330,3531,10607,11786,13340
3170,Cory Doctorow,2008.0,Little Brother,Little Brother,en-US,3.94,36779,39657,5103,887,2295,8089,15532,12854
3176,Rachel Caine,2007.0,The Dead Girls' Dance,"The Dead Girls' Dance (The Morganville Vampires, #2)",eng,4.06,46247,49499,1758,736,2273,10253,16301,19936
3179,Suzanne Collins,2005.0,Gregor and the Curse of the Warmbloods,"Gregor and the Curse of the Warmbloods (Underland Chronicles, #3)",eng,4.2,31854,34501,1280,375,813,5632,12527,15154
3206,Jane Yolen,1988.0,The Devil's Arithmetic,The Devil's Arithmetic,eng,4.04,39419,41100,1890,881,1713,8038,14526,15942
3218,Lisa McMann,2009.0,Fade,"Fade (Wake, #2)",eng,3.95,42540,44487,2316,783,2782,10371,14608,15943
3221,Ingrid Law,2008.0,Savvy,"Savvy (Savvy, #1)",en-US,3.96,37593,38549,3517,742,2129,8420,13711,13547
3226,"L.J. Smith, Kevin Williamson, Julie Plec",2011.0,The Ripper,"The Ripper (The Vampire Diaries: Stefan's Diaries, #4)",,4.22,27432,27795,172,890,1389,4250,5400,15866
3228,Ruta Sepetys,2016.0,Salt to the Sea,Salt to the Sea,eng,4.36,39406,45184,9031,300,749,4368,16513,23254
3238,Libba Bray,2011.0,Beauty Queens,Beauty Queens,eng,3.6,39455,41669,6436,2969,4636,9960,12565,11539
3244,Tamora Pierce,2004.0,Unknown,"Trickster's Choice (Daughter of the Lioness, #1)",eng,4.27,42252,46843,1122,417,1345,6805,14926,23350
3245,Rosamund Hodge,2014.0,Cruel Beauty,"Cruel Beauty (Cruel Beauty Universe, #1)",eng,3.74,45721,49354,7813,1590,4430,12549,17361,13424
3249,Brandon Sanderson,2016.0,Calamity,"Calamity (The Reckoners, #3)",eng,4.2,27146,33909,3310,93,680,5383,14098,13655
3260,Chanda Hahn,2011.0,UnEnchanted,"UnEnchanted (An Unfortunate Fairy Tale, #1)",eng,3.89,35287,35716,3458,976,2591,8277,11482,12390
3263,Simone Elkeles,2011.0,Chain Reaction,"Chain Reaction (Perfect Chemistry, #3)",eng,4.12,47773,49673,2651,1015,2419,8872,14647,22720
3271,Melissa Marr,2008.0,"Ink Exchange (Wicked Lovely, #2)","Ink Exchange (Wicked Lovely, #2)",eng,3.68,48264,50916,2861,1521,5439,14688,15408,13860
3276,Anthony Horowitz,2002.0,Skeleton Key,"Skeleton Key (Alex Rider, #3)",en-US,4.06,37232,39330,1188,306,1505,8546,14053,14920
3283,Candace Bushnell,2010.0,The Carrie Diaries,"The Carrie Diaries (The Carrie Diaries, #1)",en-US,3.57,30468,33160,2360,1282,3848,10460,9939,7631
3285,Veronica Roth,2013.0,Unknown,"The World of Divergent: The Path to Allegiant (Divergent, #2.5)",eng,3.98,25327,28331,1592,1090,2274,5478,6803,12686
3289,Ellen Schreiber,2003.0,Vampire Kisses,"Vampire Kisses (Vampire Kisses, #1)",en-US,3.69,43323,44598,2082,2613,5117,11246,10281,15341
3318,Caragh M. O'Brien,2010.0,Birthmarked,"Birthmarked (Birthmarked, #1)",en-US,3.89,37656,40821,3427,1008,2554,9200,15157,12902
3319,"Derek Landy, Tom Percival",2007.0,Skulduggery Pleasant,"Skulduggery Pleasant (Skulduggery Pleasant, #1)",eng,4.21,32785,38882,3119,561,1362,5927,12525,18507
3326,Rachel Caine,2009.0,Carpe Corpus,"Carpe Corpus (The Morganville Vampires, #6)",eng,4.21,41536,43570,937,452,1381,7418,13655,20664
3328,Madeleine Roux,2013.0,Asylum,"Asylum (Asylum, #1)",eng,3.64,29687,33348,4166,1417,3844,9236,9741,9110
3332,Holly Black,2013.0,The Coldest Girl in Coldtown,The Coldest Girl in Coldtown,eng,3.86,37682,40976,6279,1253,2891,9233,14556,13043
3336,Rachel Caine,2008.0,Feast of Fools,"Feast of Fools (The Morganville Vampires, #4)",eng,4.17,43435,45953,1227,446,1547,8457,14841,20662
3337,Neal Shusterman,2012.0,UnWholly,"UnWholly (Unwind, #2)",,4.25,33679,37355,3752,366,848,5028,13864,17249
3339,Eoin Colfer,2010.0,The Atlantis Complex,"The Atlantis Complex (Artemis Fowl, #7)",en-US,3.97,39307,42321,1675,636,2476,9661,14456,15092
3345,Becky Albertalli,2015.0,Simon vs. the Homo Sapiens Agenda,Simon vs. the Homo Sapiens Agenda,eng,4.26,53570,60327,10986,926,1573,7378,21499,28951
3347,A.G. Howard,2013.0,Splintered,"Splintered (Splintered, #1)",eng,3.96,37225,41708,6562,1634,2907,7663,12796,16708
3350,Cinda Williams Chima,2007.0,The Wizard Heir,"The Wizard Heir (The Heir Chronicles, #2)",en-US,4.14,33653,35076,1300,345,1130,6203,12914,14484
3365,Sara Shepard,2010.0,Heartless,"Heartless (Pretty Little Liars, #7)",eng,4.1,32754,35118,1221,414,1577,7180,10989,14958
3368,Emily Carroll,2014.0,Unknown,Through the Woods,eng,3.92,32781,35147,4766,1650,2028,6742,11747,12980
3369,Anthony Horowitz,2005.0,Ark Angel,"Ark Angel (Alex Rider, #6)",eng,4.11,33935,35573,1022,301,1344,6990,12285,14653
3372,Sarah Dessen,2015.0,Saint Anything,Saint Anything,eng,4.05,35111,37819,4929,524,1357,7382,15083,13473
3375,V.C. Andrews,1981.0,If There Be Thorns,"If There Be Thorns (Dollanganger, #3)",eng,3.75,33086,35445,836,710,3117,10676,10715,10227
3389,"Zoe Sugg, Siobhan Curham",2014.0,Girl Online,"Girl Online (Girl Online, #1)",eng,3.77,37177,41605,5306,2206,3965,9427,11652,14355
3411,Kimberly Derting,2010.0,The Body Finder,"The Body Finder (The Body Finder, #1)",en-US,3.96,43203,44814,3793,1159,2863,9247,14666,16879
3414,Anne McCaffrey,1976.0,Dragonsong ,"Dragonsong (Harper Hall, #1)",eng,4.24,35694,39716,1092,191,897,6460,13955,18213
3415,Nancy Garden,1982.0,Annie on My Mind,Annie on My Mind,eng,3.97,29278,30742,1296,1117,1773,6282,9228,12342
3418,Malorie Blackman,2001.0,Noughts & Crosses,"Noughts & Crosses (Noughts & Crosses, #1)",en-GB,4.23,27725,33891,2446,551,1329,4542,10860,16609
3420,Michael Scott,2012.0,The Enchantress,"The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)",eng,4.24,30171,32568,2040,338,1112,4872,10296,15950
3430,Sara Shepard,2010.0,The Lying Game,"The Lying Game (The Lying Game, #1)",en-US,3.96,32296,34286,2665,804,2142,7466,11008,12866
3439,Gennifer Choldenko,2004.0,Al Capone Does My Shirts,"Al Capone Does My Shirts (Al Capone at Alcatraz, #1)",eng,3.83,33400,34472,3229,625,2199,9030,13345,9273
3441,Maggie Stiefvater,2016.0,The Raven King,"The Raven King (The Raven Cycle, #4)",eng,4.32,42427,46455,9014,363,1331,5848,14677,24236
3444,Megan Whalen Turner,1996.0,The Thief,"The Thief (The Queen's Thief, #1)",eng,3.92,40807,43691,4973,1027,2577,9880,15787,14420
3452,Meg Cabot,2001.0,Princess in the Spotlight,"Princess in the Spotlight (The Princess Diaries, #2)",eng,3.67,41713,45261,1292,650,3871,15760,14436,10544
3453,Anna Banks,2012.0,Of Poseidon,"Of Poseidon (The Syrena Legacy, #1)",eng,4.04,38535,40540,4225,1108,2153,7443,13085,16751
3473,L.J. Smith,1991.0,Dark Reunion,"Dark Visions (Dark Visions, #1-3)",eng,4.19,33023,34790,1050,545,1488,6040,9472,17245
3486,L.J. Smith,2010.0,The Vampire Diaries: The Return: Shadow Souls ,"Shadow Souls (The Vampire Diaries: The Return, #2)",en-US,3.79,31445,34134,1026,1588,3491,8083,8250,12722
3487,Susane Colasanti,2006.0,When It Happens,When It Happens,en-US,3.74,32443,33534,1226,1092,3139,9215,9979,10109
3497,Tamora Pierce,1999.0,First Test,"First Test (Protector of the Small, #1)",eng,4.24,40036,42783,1086,239,1086,6998,14394,20066
3498,Melina Marchetta,2006.0,On the Jellicoe Road,On the Jellicoe Road,eng,4.15,33398,40596,6182,1326,2088,5953,11232,19997
3518,Sue Townsend,1982.0,"The Secret Diary of Adrian Mole, Aged 13 3/4","The Secret Diary of Adrian Mole, Aged 13 3/4  (Adrian Mole, #1)",eng,3.85,28952,32901,1144,542,2123,8339,12576,9321
3536,Tamora Pierce,2002.0,Lady Knight ,"Lady Knight (Protector of the Small, #4)",,4.3,37403,40076,681,258,998,5725,12671,20424
3547,Terry Pratchett,2006.0,Wintersmith,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",eng,4.22,33917,39304,1294,140,885,6171,15104,17004
3557,Michelle Magorian,1981.0,"Good Night, Mr. Tom","Good Night, Mr. Tom",eng,4.28,24828,30394,1360,306,889,3984,10064,15151
3558,Tabitha Suzuma,2010.0,Forbidden,Forbidden,eng,4.06,37204,43227,7840,1570,2750,6745,12439,19723
3562,Brian Jacques,1993.0,Martin the Warrior,"Martin the Warrior (Redwall, #6)",eng,4.13,34640,35402,405,277,997,6966,12885,14277
3563,Cinda Williams Chima,2010.0,The Exiled Queen,"The Exiled Queen (Seven Realms, #2)",en-US,4.34,33789,35709,2048,247,617,3888,12880,18077
3577,Darren Shan,2000.0,"The Vampire's Assistant (Cirque du Freak, #2) ","The Vampire's Assistant (Cirque Du Freak, #2)",,4.12,29943,33100,1272,245,1364,6433,11227,13831
3580,Louisa May Alcott,1871.0,"Little Men, or Life at Plumfield with Jo's Boys","Little Men (Little Women, #2)",eng,3.84,36501,41312,1241,530,2599,11590,14805,11788
3583,Meg Cabot,2001.0,Princess in Love,"Princess in Love (The Princess Diaries, #3)",eng,3.76,39306,42817,1143,582,3298,13744,13553,11640
3592,Kerstin Gier,2010.0,Smaragdgrün,"Smaragdgrün (Edelstein-Trilogie, #3)",ger,4.2,22620,47351,4532,352,1629,7539,16432,21399
3593,"Shannon Hale, James Noel Smith",2007.0,Book of a Thousand Days,Book of a Thousand Days,en-US,3.95,40060,42095,5637,492,2059,9444,17009,13091
3613,Chaim Potok,1972.0,My Name Is Asher Lev,My Name Is Asher Lev,eng,4.19,29273,30833,2300,306,987,4736,11453,13351
3617,Carrie Jones,2010.0,Captivate,"Captivate (Need, #2)",eng,3.94,36772,37464,1470,846,2550,8641,11367,14060
3626,Mary E. Pearson,2008.0,The Adoration of Jenna Fox,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",eng,3.7,36754,40079,4445,1272,3440,11358,14053,9956
3627,John Flanagan,2011.0,Unknown,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",eng,4.42,29397,33357,1089,226,618,3569,9564,19380
3636,Christopher Paolini,2008.0,"Eragon, Eldest & Brisingr (Inheritance, #1-3)","Eragon, Eldest & Brisingr (Inheritance, #1-3)",eng,4.2,25623,27681,550,628,1220,4138,7801,13894
3648,Tamora Pierce,1993.0,"Wolf-Speaker (Immortals, #2)","Wolf-Speaker (Immortals, #2)",eng,4.21,37448,40639,705,206,1043,7054,13842,18494
3652,"Joseph Delaney, Patrick  Arrasmith",2004.0,"The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles, #1)","Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)",eng,3.97,27305,33913,2705,512,1631,7713,12636,11421
3655,Morgan Matson,2012.0,Second Chance Summer,Second Chance Summer,eng,4.16,31983,34910,4483,478,1343,5767,11944,15378
3657,Robert Cormier,1974.0,The Chocolate War,"The Chocolate War (Chocolate War, #1)",eng,3.48,31633,33735,2583,1877,4015,10535,10799,6509
3663,Tamora Pierce,2001.0,Squire,"Squire (Protector of the Small, #3)",eng,4.27,37110,39934,614,214,960,6132,13178,19450
3664,Anthony Horowitz,2007.0,Snakehead,"Snakehead (Alex Rider, #7)",eng,4.15,32743,34398,853,321,1209,6211,11862,14795
3665,Ally Carter,2012.0,"Out of Sight, Out of Time","Out of Sight, Out of Time (Gallagher Girls, #5)",eng,4.35,39918,41849,2296,552,959,4904,12333,23101
3677,Cinda Williams Chima,2011.0,The Gray Wolf Throne,"The Gray Wolf Throne (Seven Realms, #3)",eng,4.39,31763,33984,1729,263,516,3389,11303,18513
3687,Rachel Caine,2008.0,Lord of Misrule,"Lord of Misrule (The Morganville Vampires, #5)",en-US,4.18,38874,41199,1046,368,1375,7557,13190,18709
3712,Suzanne Collins,2004.0,Gregor and the Prophecy of Bane,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",eng,4.17,29586,32127,1683,235,691,5583,12541,13077
3714,Maureen Johnson,2011.0,The Name of the Star,"The Name of the Star (Shades of London, #1)",,3.9,22842,40957,4756,933,2360,9197,15774,12693
3718,Laurie Halse Anderson,2008.0,Chains,"Chains (Seeds of America, #1)",eng,4.09,32493,33961,4202,584,1291,5870,13084,13132
3721,Julie Anne Peters,2007.0,Keeping You a Secret,Keeping You a Secret,,3.98,25864,26475,967,807,1750,5505,7501,10912
3723,E. Lockhart,2008.0,The Disreputable History of Frankie Landau-Banks,The Disreputable History of Frankie Landau-Banks,en-US,3.82,35300,38836,4763,1129,2708,9298,14421,11280
3728,Frank Beddor,2004.0,The Looking Glass Wars,"The Looking Glass Wars (The Looking Glass Wars, #1)",en-US,3.93,34581,37993,3522,819,2286,8286,13789,12813
3739,Madeleine L'Engle,1986.0,Many Waters,"Many Waters (A Wrinkle in Time Quintet, #4)",en-US,4.01,33049,35400,1100,450,1712,7615,12828,12795
3742,Michael Morpurgo,1982.0,War Horse,"War Horse (War Horse, #1)",eng,4.13,24952,31591,3828,311,1148,5520,11838,12774
3753,J.K. Rowling,2005.0,"Harry Potter Collection (Harry Potter, #1-6)","Harry Potter Collection (Harry Potter, #1-6)",eng,4.73,24618,26274,882,203,186,946,3891,21048
3769,Jenny Nimmo,2002.0,Midnight for Charlie Bone,"Midnight for Charlie Bone (The Children of the Red King, #1)",en-US,3.79,32917,34055,1614,922,2582,9164,11326,10061
3770,"Amie Kaufman, Jay Kristoff",2015.0,Illuminae,"Illuminae (The Illuminae Files, #1)",eng,4.32,44500,49187,13008,879,1732,5262,14328,26986
3777,Michael  Grant,2012.0,Fear,"Fear (Gone, #5)",en-US,4.25,33178,35940,1785,521,1130,4973,11375,17941
3781,Aimee Carter,2011.0,The Goddess Test,"The Goddess Test (Goddess Test, #1)",eng,3.83,44328,47080,4839,1755,3909,10846,14765,15805
3783,Anna Carey,2011.0,Eve,"Eve (Eve, #1)",en-US,3.69,34746,37764,3334,1480,3697,10229,11950,10408
3790,Karen Cushman,1995.0,The Midwife's Apprentice,The Midwife's Apprentice,eng,3.71,33217,34145,1439,756,2537,10586,12275,7991
3793,Richelle Mead,2014.0,Silver Shadows,"Silver Shadows (Bloodlines, #5)",en-US,4.37,38152,42572,4250,228,898,4922,13522,23002
3796,Ellen Hopkins,2009.0,Tricks,"Tricks (Tricks, #1)",eng,4.29,28687,29370,1587,405,975,4143,8072,15775
3826,Susan Cooper,1965.0,"Over Sea, Under Stone","Over Sea, Under Stone (The Dark Is Rising, #1)",,3.85,34020,37339,1732,740,2184,9763,13869,10783
3830,Sharon Creech,2001.0,Love That Dog,"Love That Dog (Jack, #1)",en-US,4.01,30254,30977,3482,750,1929,6240,9465,12593
3846,"Jodi Picoult, Samantha van Leer",2012.0,Between the Lines,"Between the Lines (Between the Lines, #1)",eng,3.58,29791,33343,4891,1447,4020,9832,9857,8187
3860,"Patricia C. Wrede, Peter de Sève",1991.0,Unknown,"Searching for Dragons (Enchanted Forest Chronicles, #2)",en-US,4.25,35016,36630,813,332,832,5634,12334,17498
3862,"Rachel Caine, Cynthia Holloway",2010.0,Kiss of Death,"Kiss of Death (The Morganville Vampires, #8)",eng,4.22,33464,35314,980,327,1116,6065,10828,16978
3871,Judy Blume,1972.0,Otherwise Known as Sheila the Great,Otherwise Known as Sheila the Great (Fudge #2),,3.94,31847,33148,602,369,1552,8886,11265,11076
3879,Gayle Forman,2013.0,Just One Year,"Just One Year (Just One Day, #2)",eng,3.9,31517,34354,3763,656,2160,8039,12649,10850
3886,Theodore Taylor,1969.0,The Cay,"The Cay (The Cay, #1)",en-US,3.74,25832,27304,2041,855,2358,7433,9173,7485
3888,Justina Chen,2009.0,North of Beautiful,North of Beautiful,en-US,3.92,32034,32800,2110,1063,2329,6939,10229,12240
3895,Julia Hoban,2009.0,Willow,Willow,en-US,3.94,28342,29766,1908,1030,2217,6034,8645,11840
3901,Lissa Price,2012.0,Starters,"Starters (Starters, #1)",eng,3.91,32143,35524,4102,720,2174,8127,13140,11363
3904,L.M. Montgomery,1939.0,Anne of Ingleside,"Anne of Ingleside (Anne of Green Gables, #6)",en-US,4.05,36641,38569,814,249,1593,8660,13635,14432
3910,"Dave Barry, Ridley Pearson, Greg Call",2006.0,Peter and the Shadow Thieves,"Peter and the Shadow Thieves (Peter and the Starcatchers, #2)",en-US,4.15,29555,30821,1289,310,951,5480,11230,12850
3919,Laurie Halse Anderson,2007.0,Twisted,Twisted,eng,3.83,29573,30650,2727,534,2228,8166,10852,8870
3943,Simone Elkeles,2007.0,Leaving Paradise,"Leaving Paradise (Leaving Paradise, #1)",eng,4.02,37323,38657,2292,688,2184,7723,13132,14930
3947,"Trenton Lee Stewart, Diana Sudyka",2008.0,The Mysterious Benedict Society and the Perilous Journey,"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",en-US,4.19,31395,33844,2145,237,879,5610,12486,14632
3956,Lauren DeStefano,2012.0,Fever,"Fever (The Chemical Garden, #2)",eng,3.79,37188,38997,3219,1055,3205,10268,12795,11674
3968,Eoin Colfer,2012.0,The Last Guardian,"The Last Guardian (Artemis Fowl, #8)",eng,4.15,34459,36931,1983,689,1474,6129,11925,16714
3970,Rachel Caine,2010.0,Ghost Town,"Ghost Town (The Morganville Vampires, #9)",en-US,4.27,31362,33431,1125,262,900,5271,10146,16852
3974,Anne McCaffrey,1977.0,Dragonsinger,"Dragonsinger (Harper Hall, #2)",eng,4.26,31874,34877,608,104,658,5518,12332,16265
3991,Sarah Weeks,2004.0,So B. It,So B. It,eng,4.1,26658,27496,2467,324,1126,5244,9595,11207
3992,Margaret Peterson Haddix,2008.0,Found,"Found (The Missing, #1)",eng,3.97,30807,32955,3412,468,1745,7432,11819,11491
3999,Brandon Mull,2011.0,A World Without Heroes,"A World Without Heroes (Beyonders, #1)",en-US,4.07,27160,28479,2513,646,1236,5155,9902,11540
4000,John Flanagan,2008.0,The Kings of Clonmel,"The Kings of Clonmel (Ranger's Apprentice, #8)",eng,4.29,30299,34595,971,323,715,4756,11454,17347
4002,Pittacus Lore,2014.0,The Revenge of Seven,"The Revenge of Seven (Lorien Legacies, #5)",eng,4.28,26075,29754,2460,158,581,4234,10602,14179
4007,Melissa de la Cruz,2010.0,Misguided Angel,"Misguided Angel (Blue Bloods, #5)",en-US,3.93,33454,34938,1214,654,2382,8415,10762,12725
4014,L.M. Montgomery,1923.0,Emily of New Moon,"Emily of New Moon (Emily, #1)",eng,4.09,33317,34636,1152,449,1371,6963,11736,14117
4021,"Jay Asher, Carolyn Mackler",2011.0,The Future of Us,The Future of Us,en-US,3.58,32986,36771,5271,936,4160,11870,12327,7478
4024,Suzanne Young,2013.0,The Program,"The Program (The Program, #1)",eng,4.07,30517,32905,4437,753,1714,5710,11091,13637
